id,user_input,bot_response,category,is_crisis
02976,I’ve been feeling isolated lately.,"That sounds really hard to carry. Reaching out already shows strength. Could we notice one small thing that went well recently, no matter how small?",loneliness,FALSE
07327,I get angry too quickly and regret it.,"I'm really sorry you're going through this. You're doing your best in a tough moment. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",anger,FALSE
07197,Everything feels too much today.,"Thank you for sharing this with me. It's okay to take this one step at a time. Can we identify a tiny, doable next step that aligns with your values?",overwhelm,FALSE
00291,I’m scared I’ll fail my classes.,"Your feelings are completely valid. You're doing your best in a tough moment. A simple study rhythm—25 minutes focus, 5 minutes rest—can reduce pressure. Can we identify a tiny, doable next step that aligns with your values?",academic-stress,FALSE
09684,I don't see any reason to continue.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
03976,I can't find motivation to do anything.,"Your feelings are completely valid. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",motivation,FALSE
00980,I’ve been feeling isolated lately.,"Your feelings are completely valid. You're doing your best in a tough moment. Could we notice one small thing that went well recently, no matter how small?",loneliness,FALSE
08615,I feel discouraged after failures.,"I'm really sorry you're going through this. Small steps still count and add up. Could we reframe this setback as practice, not a verdict on your worth?",resilience,FALSE
03096,Grief feels like it will never end.,That sounds really hard to carry. Small steps still count and add up. What would being kind to yourself look like in the next hour?,grief,FALSE
02230,My relationship feels stuck and confusing.,"Thank you for sharing this with me. Small steps still count and add up. Would scheduling a calm time to talk help you feel heard? Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",relationships,FALSE
04721,I feel lost and without purpose.,It's understandable to feel this way. Small steps still count and add up. What is one personal strength you can lean on right now?,purpose-meaning,FALSE
06829,I can't forgive myself for what happened.,"Thank you for sharing this with me. It's okay to take this one step at a time. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",guilt-shame,FALSE
08302,I’m scared I’ll fail my classes.,"That sounds really hard to carry. It's okay to take this one step at a time. Could you ask a classmate or teacher for a small piece of support on the hardest topic? Could we reframe this setback as practice, not a verdict on your worth?",academic-stress,FALSE
02559,I can’t handle the pressure at work.,Thank you for sharing this with me. Small steps still count and add up. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,work-stress,FALSE
08938,I get nervous meeting new people.,Thank you for sharing this with me. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,social-anxiety,FALSE
00559,I procrastinate and then feel guilty.,"I'm really sorry you're going through this. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",procrastination,FALSE
07981,I can't seem to get started on anything.,It's understandable to feel this way. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,procrastination,FALSE
02667,I feel like nothing I do is ever good enough.,"Your feelings are completely valid. You're doing your best in a tough moment. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",perfectionism,FALSE
09079,I don't see any reason to continue.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
03451,I don't like who I am lately.,"Thank you for sharing this with me. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",self-esteem,FALSE
01536,I feel like I can't keep up with studies.,Thank you for sharing this with me. It's okay to take this one step at a time. Could you ask a classmate or teacher for a small piece of support on the hardest topic? Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,academic-stress,FALSE
08802,I feel insecure about my body.,"I'm really sorry you're going through this. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",body-image,FALSE
03296,I can’t handle the pressure at work.,"Thank you for sharing this with me. Small steps still count and add up. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",work-stress,FALSE
07822,I don’t feel understood at home.,Thank you for sharing this with me. Reaching out already shows strength. What is one personal strength you can lean on right now?,family-conflict,FALSE
00918,"I used to enjoy my work, but now I feel numb.","I'm really sorry you're going through this. You're doing your best in a tough moment. Can we identify a tiny, doable next step that aligns with your values?",burnout,FALSE
00224,I recently lost someone I love.,"I'm really sorry you're going through this. You're doing your best in a tough moment. Could we reframe this setback as practice, not a verdict on your worth?",grief,FALSE
02969,I feel stuck and unmotivated.,I'm really sorry you're going through this. You don't have to handle everything alone. What is one personal strength you can lean on right now?,motivation,FALSE
01695,I feel ashamed of past mistakes.,"Your feelings are completely valid. Reaching out already shows strength. Could we notice one small thing that went well recently, no matter how small?",guilt-shame,FALSE
07870,Guilt is eating me up.,"It's understandable to feel this way. You don't have to handle everything alone. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",guilt-shame,FALSE
01975,I feel paralyzed by all my tasks.,"That sounds really hard to carry. You're doing your best in a tough moment. Can we identify a tiny, doable next step that aligns with your values?",overwhelm,FALSE
01874,I feel rage building up inside me.,I'm really sorry you're going through this. You don't have to handle everything alone. What is one personal strength you can lean on right now?,anger,FALSE
02875,I recently lost someone I love.,It's understandable to feel this way. You're doing your best in a tough moment. What is one personal strength you can lean on right now?,grief,FALSE
07251,I want to do better but can't get moving.,"It's understandable to feel this way. You don't have to handle everything alone. Could we notice one small thing that went well recently, no matter how small?",motivation,FALSE
08139,"No matter what I do, I feel worthless.","I'm really sorry you're going through this. Small steps still count and add up. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",self-worth,FALSE
05614,I feel ashamed of past mistakes.,Your feelings are completely valid. It's okay to take this one step at a time. What would being kind to yourself look like in the next hour?,guilt-shame,FALSE
05652,I don't know how to manage my stress levels.,"I'm really sorry you're going through this. Small steps still count and add up. Could we reframe this setback as practice, not a verdict on your worth?",stress-management,FALSE
01677,I'm scared I won't make ends meet.,"Thank you for sharing this with me. Small steps still count and add up. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",financial-stress,FALSE
07341,I feel overwhelmed by bills and debt.,"It's understandable to feel this way. Reaching out already shows strength. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",financial-stress,FALSE
06902,My relationship feels stuck and confusing.,"It's understandable to feel this way. Small steps still count and add up. Using 'I feel' statements can make tough conversations safer. Can we identify a tiny, doable next step that aligns with your values?",relationships,FALSE
06028,I feel like nothing I do is ever good enough.,"That sounds really hard to carry. You're doing your best in a tough moment. Could we reframe this setback as practice, not a verdict on your worth?",perfectionism,FALSE
09452,I feel like I might do something to end it.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
00059,I feel tense and on edge most days.,"Thank you for sharing this with me. Small steps still count and add up. Could we notice one small thing that went well recently, no matter how small?",stress-management,FALSE
04518,I feel like I always mess things up.,"Your feelings are completely valid. You don't have to handle everything alone. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",self-esteem,FALSE
07831,I want to be more present in the moment.,"It's understandable to feel this way. It's okay to take this one step at a time. Bringing attention back kindly when it wanders is the practice—no need for perfection. Can we identify a tiny, doable next step that aligns with your values?",mindfulness,FALSE
04681,I can’t handle the pressure at work.,"It's understandable to feel this way. You're doing your best in a tough moment. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. Could we reframe this setback as practice, not a verdict on your worth?",work-stress,FALSE
05841,I can’t handle the pressure at work.,I'm really sorry you're going through this. You don't have to handle everything alone. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. What would being kind to yourself look like in the next hour?,work-stress,FALSE
05703,I feel ashamed of past mistakes.,"Your feelings are completely valid. Reaching out already shows strength. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",guilt-shame,FALSE
09553,I don't see any reason to continue.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
02986,I avoid social events because I feel judged.,Thank you for sharing this with me. It's okay to take this one step at a time. What is one personal strength you can lean on right now?,social-anxiety,FALSE
02313,I’m scared I’ll fail my classes.,"It's understandable to feel this way. Reaching out already shows strength. Can we identify a tiny, doable next step that aligns with your values?",academic-stress,FALSE
06087,I wake up anxious and unrested.,I'm really sorry you're going through this. It's okay to take this one step at a time. Keeping a gentle wind-down routine and limiting screens before bed can help your body settle. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,sleep,FALSE
05184,I can't find motivation to do anything.,"It's understandable to feel this way. Small steps still count and add up. Could we reframe this setback as practice, not a verdict on your worth?",motivation,FALSE
00298,Setting boundaries makes me feel guilty.,"Your feelings are completely valid. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",boundaries,FALSE
01284,I feel burnt out and empty.,"Your feelings are completely valid. You're doing your best in a tough moment. Can we identify a tiny, doable next step that aligns with your values?",burnout,FALSE
08303,I need healthier ways to cope with stress.,"That sounds really hard to carry. You don't have to handle everything alone. Could we notice one small thing that went well recently, no matter how small?",coping-skills,FALSE
07328,I wake up anxious and unrested.,Your feelings are completely valid. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,sleep,FALSE
09062,I don't want to live anymore.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
09080,I don't see any reason to continue.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
09587,I feel like I might do something to end it.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
07666,I can't seem to get started on anything.,It's understandable to feel this way. It's okay to take this one step at a time. What would being kind to yourself look like in the next hour?,procrastination,FALSE
00294,I feel lost and without purpose.,I'm really sorry you're going through this. Small steps still count and add up. What is one personal strength you can lean on right now?,purpose-meaning,FALSE
03302,I feel disconnected from my core values.,"It's understandable to feel this way. Reaching out already shows strength. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",values,FALSE
06685,My thoughts race and I can't stop overthinking.,"Thank you for sharing this with me. You're doing your best in a tough moment. Could we reframe this setback as practice, not a verdict on your worth?",anxiety,FALSE
09291,I don't want to live anymore.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
05772,I need healthier ways to cope with stress.,"It's understandable to feel this way. You're doing your best in a tough moment. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",coping-skills,FALSE
07089,I feel like I have no one to talk to.,"Thank you for sharing this with me. It's okay to take this one step at a time. Can we identify a tiny, doable next step that aligns with your values?",loneliness,FALSE
00675,Family pressure is making me anxious.,Your feelings are completely valid. You're doing your best in a tough moment. What would being kind to yourself look like in the next hour?,family-conflict,FALSE
03175,I can’t sleep well and feel tired all day.,"That sounds really hard to carry. Small steps still count and add up. Keeping a gentle wind-down routine and limiting screens before bed can help your body settle. Can we identify a tiny, doable next step that aligns with your values?",sleep,FALSE
05048,I want to bounce back from setbacks better.,I'm really sorry you're going through this. Reaching out already shows strength. What would being kind to yourself look like in the next hour?,resilience,FALSE
03180,I feel like I'm failing at my job.,Thank you for sharing this with me. It's okay to take this one step at a time. What is one personal strength you can lean on right now?,work-stress,FALSE
02272,My breakup really broke me.,"Your feelings are completely valid. It's okay to take this one step at a time. Could we notice one small thing that went well recently, no matter how small?",breakup,FALSE
06190,I miss them so much it hurts.,Your feelings are completely valid. You're doing your best in a tough moment. What is one personal strength you can lean on right now?,grief,FALSE
07503,Family pressure is making me anxious.,I'm really sorry you're going through this. You're doing your best in a tough moment. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,family-conflict,FALSE
08190,How do I become more resilient?,"That sounds really hard to carry. You don't have to handle everything alone. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",resilience,FALSE
00613,I miss them so much it hurts.,"That sounds really hard to carry. It's okay to take this one step at a time. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",grief,FALSE
00041,I want to bounce back from setbacks better.,"That sounds really hard to carry. It's okay to take this one step at a time. Can we identify a tiny, doable next step that aligns with your values?",resilience,FALSE
02554,I can't forgive myself for what happened.,"It's understandable to feel this way. Reaching out already shows strength. Could we notice one small thing that went well recently, no matter how small?",guilt-shame,FALSE
04889,I'm scared I won't make ends meet.,It's understandable to feel this way. You don't have to handle everything alone. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,financial-stress,FALSE
06821,I obsess over tiny mistakes.,Your feelings are completely valid. Small steps still count and add up. What would being kind to yourself look like in the next hour?,perfectionism,FALSE
00746,I’m unsure if my actions match my values.,"Thank you for sharing this with me. It's okay to take this one step at a time. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",values,FALSE
09487,I don't see any reason to continue.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
08380,I want to do better but can't get moving.,Thank you for sharing this with me. It's okay to take this one step at a time. What is one personal strength you can lean on right now?,motivation,FALSE
04588,Money problems keep me up at night.,"Thank you for sharing this with me. Reaching out already shows strength. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",financial-stress,FALSE
07270,I want to feel more positive day to day.,That sounds really hard to carry. Small steps still count and add up. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,gratitude,FALSE
05347,My irritation is hurting my relationships.,Your feelings are completely valid. You're doing your best in a tough moment. What is one personal strength you can lean on right now?,anger,FALSE
04635,People take advantage of my kindness.,"That sounds really hard to carry. Small steps still count and add up. A kind 'no' protects your energy and makes your 'yes' more genuine. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",boundaries,FALSE
06968,I don’t feel understood at home.,"I'm really sorry you're going through this. Small steps still count and add up. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",family-conflict,FALSE
00245,I feel paralyzed by all my tasks.,"Thank you for sharing this with me. Small steps still count and add up. Can we identify a tiny, doable next step that aligns with your values?",overwhelm,FALSE
01447,Setting boundaries makes me feel guilty.,"Your feelings are completely valid. It's okay to take this one step at a time. You can practice a simple script: 'I can’t take that on right now.' Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",boundaries,FALSE
00263,"No matter what I do, I feel worthless.",That sounds really hard to carry. You're doing your best in a tough moment. What would being kind to yourself look like in the next hour?,self-worth,FALSE
07824,I procrastinate and then feel guilty.,"It's understandable to feel this way. You don't have to handle everything alone. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",procrastination,FALSE
03677,I feel disconnected from my core values.,I'm really sorry you're going through this. You don't have to handle everything alone. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,values,FALSE
05428,I feel lonely even around people.,It's understandable to feel this way. You're doing your best in a tough moment. What is one personal strength you can lean on right now?,loneliness,FALSE
08949,My relationship feels stuck and confusing.,Thank you for sharing this with me. Small steps still count and add up. Using 'I feel' statements can make tough conversations safer. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,relationships,FALSE
00616,My mind keeps me awake at night.,"That sounds really hard to carry. It's okay to take this one step at a time. If you wake up at night, try slow breathing and a calm word or phrase to settle your mind. Could we notice one small thing that went well recently, no matter how small?",sleep,FALSE
00148,I keep putting off important tasks.,"I'm really sorry you're going through this. You're doing your best in a tough moment. Can we identify a tiny, doable next step that aligns with your values?",procrastination,FALSE
09025,I want to disappear and not wake up.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
04451,I feel rejected after my breakup.,Your feelings are completely valid. You're doing your best in a tough moment. What would being kind to yourself look like in the next hour?,breakup,FALSE
01598,We keep arguing and I feel unheard.,"I'm really sorry you're going through this. You're doing your best in a tough moment. Using 'I feel' statements can make tough conversations safer. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",relationships,FALSE
01279,I can’t handle the pressure at work.,It's understandable to feel this way. Reaching out already shows strength. What would being kind to yourself look like in the next hour?,work-stress,FALSE
01392,I feel lost and without purpose.,Your feelings are completely valid. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,purpose-meaning,FALSE
05221,How can I appreciate small moments more?,"Your feelings are completely valid. It's okay to take this one step at a time. Could we reframe this setback as practice, not a verdict on your worth?",gratitude,FALSE
07107,I feel like I'm not good enough.,"Your feelings are completely valid. Reaching out already shows strength. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",self-worth,FALSE
09575,I don't see any reason to continue.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
01848,I'm terrified something is wrong with my health.,"It's understandable to feel this way. You're doing your best in a tough moment. Could we reframe this setback as practice, not a verdict on your worth?",health-anxiety,FALSE
09087,I'm thinking about hurting myself.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
02654,I feel rage building up inside me.,I'm really sorry you're going through this. Reaching out already shows strength. What is one personal strength you can lean on right now?,anger,FALSE
09050,I feel like I might do something to end it.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
01482,Guilt is eating me up.,It's understandable to feel this way. It's okay to take this one step at a time. What is one personal strength you can lean on right now?,guilt-shame,FALSE
06873,Deadlines at work make me panic.,"It's understandable to feel this way. You're doing your best in a tough moment. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. Could we reframe this setback as practice, not a verdict on your worth?",work-stress,FALSE
05397,I feel like I always mess things up.,"It's understandable to feel this way. It's okay to take this one step at a time. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",self-esteem,FALSE
04932,I can’t sleep well and feel tired all day.,Thank you for sharing this with me. You're doing your best in a tough moment. What would being kind to yourself look like in the next hour?,sleep,FALSE
03766,I feel rage building up inside me.,"I'm really sorry you're going through this. You're doing your best in a tough moment. Can we identify a tiny, doable next step that aligns with your values?",anger,FALSE
00569,I don't like who I am lately.,"Your feelings are completely valid. It's okay to take this one step at a time. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",self-esteem,FALSE
06764,I struggle to believe in myself.,It's understandable to feel this way. You're doing your best in a tough moment. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,self-esteem,FALSE
07364,I keep fighting with my family.,That sounds really hard to carry. Small steps still count and add up. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,family-conflict,FALSE
07976,I get angry too quickly and regret it.,"Your feelings are completely valid. You're doing your best in a tough moment. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",anger,FALSE
00153,Money problems keep me up at night.,That sounds really hard to carry. It's okay to take this one step at a time. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,financial-stress,FALSE
00349,Guilt is eating me up.,Thank you for sharing this with me. You don't have to handle everything alone. What is one personal strength you can lean on right now?,guilt-shame,FALSE
07653,How can I appreciate small moments more?,"Your feelings are completely valid. It's okay to take this one step at a time. Could we notice one small thing that went well recently, no matter how small?",gratitude,FALSE
09638,I feel like I might do something to end it.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
01846,I want to do better but can't get moving.,"Your feelings are completely valid. You're doing your best in a tough moment. Can we identify a tiny, doable next step that aligns with your values?",motivation,FALSE
02820,My schedule is chaotic and I feel stressed.,"It's understandable to feel this way. It's okay to take this one step at a time. Could we reframe this setback as practice, not a verdict on your worth?",time-management,FALSE
04709,I feel discouraged after failures.,"It's understandable to feel this way. Reaching out already shows strength. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",resilience,FALSE
00080,I feel overwhelmed by bills and debt.,"Your feelings are completely valid. You don't have to handle everything alone. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",financial-stress,FALSE
00844,I feel rage building up inside me.,"Your feelings are completely valid. You don't have to handle everything alone. Could we notice one small thing that went well recently, no matter how small?",anger,FALSE
04641,I can’t handle the pressure at work.,"Your feelings are completely valid. Reaching out already shows strength. Could we notice one small thing that went well recently, no matter how small?",work-stress,FALSE
07277,I keep checking symptoms online and panic.,"Thank you for sharing this with me. Reaching out already shows strength. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",health-anxiety,FALSE
09782,I don't want to live anymore.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
00733,I can’t handle the pressure at work.,"That sounds really hard to carry. It's okay to take this one step at a time. Would delegating one small task or renegotiating a deadline be possible? Could we reframe this setback as practice, not a verdict on your worth?",work-stress,FALSE
03247,How can I manage tough emotions better?,Your feelings are completely valid. Small steps still count and add up. What would being kind to yourself look like in the next hour?,coping-skills,FALSE
07183,I struggle to focus on the here and now.,"I'm really sorry you're going through this. Reaching out already shows strength. Bringing attention back kindly when it wanders is the practice—no need for perfection. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",mindfulness,FALSE
01372,I wake up anxious and unrested.,"That sounds really hard to carry. Reaching out already shows strength. If you wake up at night, try slow breathing and a calm word or phrase to settle your mind. Can we identify a tiny, doable next step that aligns with your values?",sleep,FALSE
03716,I can’t sleep well and feel tired all day.,"That sounds really hard to carry. It's okay to take this one step at a time. If you wake up at night, try slow breathing and a calm word or phrase to settle your mind. Can we identify a tiny, doable next step that aligns with your values?",sleep,FALSE
07091,Deadlines at work make me panic.,"Your feelings are completely valid. Small steps still count and add up. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",work-stress,FALSE
01068,I want my life to feel meaningful.,"I'm really sorry you're going through this. Small steps still count and add up. Could we reframe this setback as practice, not a verdict on your worth?",purpose-meaning,FALSE
05638,I wake up anxious and unrested.,"Your feelings are completely valid. Reaching out already shows strength. Keeping a gentle wind-down routine and limiting screens before bed can help your body settle. Can we identify a tiny, doable next step that aligns with your values?",sleep,FALSE
06244,I say yes when I want to say no.,That sounds really hard to carry. Small steps still count and add up. A kind 'no' protects your energy and makes your 'yes' more genuine. What would being kind to yourself look like in the next hour?,boundaries,FALSE
01907,I feel lost and without purpose.,"Your feelings are completely valid. It's okay to take this one step at a time. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",purpose-meaning,FALSE
04288,I feel like I'm failing at my job.,Your feelings are completely valid. You don't have to handle everything alone. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. What would being kind to yourself look like in the next hour?,work-stress,FALSE
09485,I feel like I might do something to end it.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
09290,I'm thinking about hurting myself.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
06792,I feel paralyzed by all my tasks.,I'm really sorry you're going through this. You're doing your best in a tough moment. What is one personal strength you can lean on right now?,overwhelm,FALSE
00397,I'm terrified something is wrong with my health.,That sounds really hard to carry. You're doing your best in a tough moment. What would being kind to yourself look like in the next hour?,health-anxiety,FALSE
02733,I recently lost someone I love.,"I'm really sorry you're going through this. You don't have to handle everything alone. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",grief,FALSE
05202,I feel insecure about my body.,"Your feelings are completely valid. Small steps still count and add up. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",body-image,FALSE
01301,I'm terrified something is wrong with my health.,"Your feelings are completely valid. Reaching out already shows strength. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",health-anxiety,FALSE
09692,I don't see any reason to continue.,"I'm so sorry you're feeling this much pain. You are not alone, and your safety matters deeply. I’m not a substitute for professional help. If you’re in immediate danger, please contact your local emergency number right now. If you can, reach out to someone you trust nearby. You deserve support in this moment.",crisis,TRUE
09711,I feel like I might do something to end it.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
08093,I feel paralyzed by all my tasks.,Your feelings are completely valid. Small steps still count and add up. What would being kind to yourself look like in the next hour?,overwhelm,FALSE
02303,I feel stuck and unmotivated.,"I'm really sorry you're going through this. Reaching out already shows strength. Would you like to try a brief gratitude check-in: name one person, one place, and one moment you're grateful for today?",motivation,FALSE
08272,I feel paralyzed by all my tasks.,"It's understandable to feel this way. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",overwhelm,FALSE
02912,I’m worried my partner will leave me.,"Thank you for sharing this with me. You don't have to handle everything alone. Could we reframe this setback as practice, not a verdict on your worth?",relationships,FALSE
05054,I don't know how to manage my stress levels.,"I'm really sorry you're going through this. Reaching out already shows strength. Could we reframe this setback as practice, not a verdict on your worth?",stress-management,FALSE
00278,I want to bounce back from setbacks better.,"Thank you for sharing this with me. You don't have to handle everything alone. Could we notice one small thing that went well recently, no matter how small?",resilience,FALSE
07337,I struggle to focus on the here and now.,"That sounds really hard to carry. You don't have to handle everything alone. Can we identify a tiny, doable next step that aligns with your values?",mindfulness,FALSE
01857,I feel lost and without purpose.,"It's understandable to feel this way. You're doing your best in a tough moment. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",purpose-meaning,FALSE
08018,I hate how I look.,"Your feelings are completely valid. You don't have to handle everything alone. Could we reframe this setback as practice, not a verdict on your worth?",body-image,FALSE
01183,I want my life to feel meaningful.,"Your feelings are completely valid. You don't have to handle everything alone. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",purpose-meaning,FALSE
02178,I want my life to feel meaningful.,"Thank you for sharing this with me. It's okay to take this one step at a time. Could we reframe this setback as practice, not a verdict on your worth?",purpose-meaning,FALSE
09393,I don't see any reason to continue.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
03482,I feel rage building up inside me.,"I'm really sorry you're going through this. Reaching out already shows strength. Can we identify a tiny, doable next step that aligns with your values?",anger,FALSE
09076,I feel like I might do something to end it.,"I'm really concerned for your safety. You deserve care and immediate support. Please contact emergency services or a crisis hotline in your area right now. If possible, let someone nearby know how you’re feeling so they can be with you.",crisis,TRUE
00939,I don’t know what I truly value.,Thank you for sharing this with me. Reaching out already shows strength. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,purpose-meaning,FALSE
